video_id,n_frames,duration_s,AU01_r_mean,AU01_r_std,AU02_r_mean,AU02_r_std,AU04_r_mean,AU04_r_std,AU05_r_mean,AU05_r_std,AU06_r_mean,AU06_r_std,AU07_r_mean,AU07_r_std,AU09_r_mean,AU09_r_std,AU10_r_mean,AU10_r_std,AU12_r_mean,AU12_r_std,AU14_r_mean,AU14_r_std,AU15_r_mean,AU15_r_std,AU17_r_mean,AU17_r_std,AU20_r_mean,AU20_r_std,AU23_r_mean,AU23_r_std,AU25_r_mean,AU25_r_std,AU26_r_mean,AU26_r_std,AU45_r_mean,AU45_r_std
8703.4,54794,1828.3,0.277857,0.464519,0.130078,0.338485,0.373271,0.316626,0.05688,0.14916,0.829764,0.322804,0.603734,0.419242,0.080402,0.171682,1.500913,0.576383,0.168131,0.21806,0.078955,0.226389,0.427478,0.673661,0.721473,0.613679,0.152247,0.270722,0.175218,0.331663,0.607075,0.626937,0.737467,0.827668,0.221977,0.37378
8703.5,54770,1827.5,0.304474,0.509625,0.128626,0.3475,0.3977,0.329265,0.063354,0.168854,0.711717,0.33805,0.415527,0.389402,0.089668,0.19215,1.309384,0.602124,0.15553,0.261733,0.187346,0.336969,0.420911,0.673403,0.687945,0.571714,0.167896,0.295072,0.19677,0.382284,0.626701,0.62914,0.627882,0.722468,0.203714,0.350376
8703.6,52880,1764.4,0.352147,0.5445,0.169623,0.406433,0.356632,0.331635,0.064854,0.166842,0.601628,0.35719,0.347114,0.345214,0.105547,0.231035,1.248708,0.584775,0.19115,0.298967,0.13938,0.308087,0.437056,0.695907,0.699795,0.57533,0.155607,0.277599,0.189867,0.353584,0.612052,0.628857,0.72457,0.796372,0.200847,0.33878
8703.7,53421,1782.4,0.226823,0.341604,0.131153,0.302251,0.241184,0.283463,0.067941,0.172572,0.474277,0.365136,0.380267,0.343041,0.094195,0.199504,1.038826,0.60594,0.141744,0.321751,0.0913,0.25654,0.33698,0.59223,0.67252,0.558927,0.154974,0.278674,0.15582,0.278384,0.553567,0.578308,0.705154,0.694189,0.183695,0.303749
8725.1,52520,1752.4,0.136632,0.218165,0.100587,0.254014,0.460661,0.37168,0.05536,0.140434,0.022007,0.085607,0.32615,0.363942,0.066827,0.143175,0.590172,0.470401,0.082173,0.180059,0.010819,0.067565,0.15119,0.23818,0.548006,0.477549,0.114541,0.210275,0.093618,0.180039,0.396122,0.404228,0.49434,0.511018,0.142952,0.244362
8725.2,53933,1799.5,0.130183,0.203148,0.094136,0.226995,0.367899,0.330949,0.054384,0.134538,0.013291,0.058037,0.388431,0.378147,0.069112,0.145319,0.651749,0.435336,0.0566,0.13525,0.018419,0.077817,0.137608,0.205913,0.596614,0.517091,0.104182,0.189069,0.098736,0.189889,0.429129,0.425764,0.473181,0.484112,0.185426,0.324711
8725.3,54230,1809.4,0.153072,0.24792,0.106981,0.267783,0.438111,0.370632,0.060124,0.152991,0.019847,0.070997,0.416542,0.39988,0.090249,0.203819,0.617156,0.447546,0.033264,0.111847,0.008914,0.055695,0.152619,0.241589,0.584053,0.475241,0.112882,0.201212,0.120741,0.241588,0.44079,0.428297,0.488871,0.499434,0.171303,0.29205
8725.4,53286,1777.9,0.148564,0.237994,0.094032,0.214714,0.259843,0.292657,0.061649,0.158504,0.001115,0.014023,0.479603,0.395061,0.085293,0.181758,0.305041,0.295157,0.006067,0.041329,0.003553,0.02831,0.141824,0.212054,0.55364,0.481486,0.106418,0.19179,0.098508,0.201825,0.401321,0.394848,0.462108,0.485671,0.173838,0.295341
8725.5,55106,1838.7,0.18247,0.305834,0.096828,0.223253,0.261806,0.316654,0.068612,0.181527,0.005325,0.051566,0.473893,0.415765,0.094559,0.205004,0.278157,0.306602,0.013212,0.077875,0.007016,0.053327,0.149671,0.227868,0.519893,0.455098,0.110806,0.207528,0.112885,0.238409,0.416098,0.411861,0.490314,0.511257,0.183116,0.319993
8725.6,55133,1839.6,0.173821,0.285674,0.093644,0.218345,0.255425,0.3384,0.064681,0.165393,0.003017,0.034019,0.389473,0.374918,0.100346,0.228119,0.190647,0.264925,0.00997,0.069813,0.009018,0.053966,0.150262,0.234089,0.572628,0.509872,0.115502,0.2143,0.110263,0.231396,0.396743,0.387872,0.495031,0.514082,0.172336,0.295423
8725.7,54296,1811.6,0.208627,0.340568,0.085822,0.189842,0.155206,0.267733,0.063714,0.171105,0.000868,0.012288,0.381284,0.349895,0.110668,0.232847,0.165964,0.242278,0.005844,0.040335,0.008321,0.052438,0.149125,0.22562,0.510209,0.442451,0.108032,0.196006,0.112772,0.244041,0.395096,0.383695,0.478845,0.500669,0.176046,0.296085
8753.1,54968,1834.1,0.172138,0.287131,0.080331,0.183694,0.192639,0.279805,0.103348,0.264386,0.302633,0.444881,0.013011,0.089837,0.05878,0.121478,0.646418,0.442587,0.45362,0.610534,0.89813,0.62304,0.096767,0.151274,0.457478,0.442077,0.106547,0.209205,0.114677,0.229826,0.464445,0.488226,0.363341,0.40622,0.145207,0.233191
8753.2,53649,1790.1,0.191558,0.3343,0.085092,0.201695,0.211354,0.28007,0.098555,0.25108,0.200718,0.355716,0.016693,0.101149,0.060843,0.127232,0.491773,0.420123,0.297581,0.50333,0.766646,0.598406,0.105691,0.17534,0.511936,0.506128,0.132516,0.260335,0.123355,0.251815,0.48108,0.484058,0.401197,0.451195,0.153947,0.243566
8753.3,55088,1838.1,0.215111,0.369219,0.096989,0.2368,0.196741,0.266139,0.093613,0.240547,0.152237,0.253343,0.023253,0.108013,0.05765,0.117991,0.514999,0.420616,0.226636,0.36132,0.660184,0.553591,0.101344,0.1697,0.556702,0.536998,0.13608,0.258678,0.126758,0.246516,0.553332,0.538241,0.4172,0.463676,0.161568,0.252024
8753.4,52088,1738.0,0.214403,0.370355,0.113077,0.277395,0.184549,0.268201,0.105616,0.27404,0.293584,0.421717,0.027233,0.124243,0.060722,0.125775,0.612404,0.464598,0.462026,0.568316,0.8491,0.622095,0.10156,0.15954,0.511217,0.487898,0.140529,0.270645,0.116913,0.230388,0.501107,0.506638,0.394694,0.437044,0.153523,0.241634
8775.1,54073,1804.2,0.282823,0.487572,0.122457,0.286469,0.124376,0.231934,0.048448,0.121018,0.193954,0.228733,0.206754,0.30879,0.065698,0.135279,1.361854,0.661706,0.456347,0.326996,0.125705,0.277699,0.155438,0.248552,0.469794,0.483862,0.113345,0.216271,0.12134,0.334456,0.437261,0.442343,0.293838,0.305018,0.175768,0.294686
8775.2,54368,1814.0,0.366323,0.574235,0.137291,0.307746,0.20515,0.40374,0.059227,0.152826,0.184055,0.233664,0.165375,0.284368,0.080946,0.165843,1.398943,0.661364,0.646891,0.373794,0.165776,0.326365,0.156338,0.244846,0.46987,0.485536,0.119948,0.227017,0.120648,0.252352,0.432143,0.423806,0.297781,0.305255,0.174039,0.28742
8775.3,53624,1789.2,0.29265,0.513827,0.131761,0.32387,0.200534,0.359675,0.045186,0.110063,0.188119,0.237637,0.256497,0.342153,0.07531,0.152088,1.4029,0.585879,0.556336,0.34143,0.226016,0.367317,0.153592,0.26132,0.413079,0.412189,0.111997,0.212617,0.092767,0.188068,0.42079,0.409975,0.276076,0.289136,0.177034,0.296543
8784.1,51532,1719.4,0.221521,0.383329,0.124356,0.322002,0.373011,0.360098,0.071308,0.207224,0.231342,0.212268,0.117716,0.24617,0.062646,0.128247,1.578866,0.608548,0.22982,0.239273,0.117242,0.277188,0.181033,0.299883,0.40178,0.401561,0.108415,0.208975,0.153025,0.302654,0.404352,0.431115,0.36624,0.430658,0.174818,0.293887
8784.2,51192,1708.1,0.155615,0.237822,0.104139,0.242134,0.293357,0.328839,0.076362,0.197761,0.163113,0.188974,0.082663,0.186696,0.070899,0.146677,1.627371,0.493687,0.288059,0.238467,0.23581,0.371321,0.188242,0.303996,0.415618,0.391653,0.123816,0.234995,0.149225,0.296755,0.387454,0.388716,0.358954,0.375723,0.179094,0.2914
8784.3,51688,1724.6,0.157715,0.243707,0.098442,0.227558,0.681023,0.479132,0.08178,0.216505,0.607915,0.388449,0.285035,0.424532,0.065216,0.137955,2.282553,0.605143,0.52824,0.278215,0.383153,0.446527,0.22323,0.359931,0.466085,0.427632,0.160546,0.315024,0.153397,0.300078,0.487319,0.472275,0.388381,0.401595,0.187396,0.313503
8784.4,51440,1716.3,0.184346,0.298125,0.122736,0.302214,0.219771,0.353377,0.098991,0.275966,0.177316,0.247465,0.040859,0.140914,0.079446,0.168872,1.626,0.579357,0.435908,0.33072,0.379667,0.51091,0.251984,0.441404,0.494303,0.471656,0.164495,0.309871,0.152998,0.302895,0.435413,0.452764,0.418994,0.470961,0.175842,0.292442
8784.5,51284,1711.1,0.182083,0.283329,0.118959,0.28102,0.488307,0.468674,0.082243,0.229838,0.371802,0.319073,0.092111,0.229927,0.069364,0.155048,2.18615,0.586719,0.483952,0.31471,0.424851,0.534165,0.227943,0.392794,0.471818,0.444018,0.15757,0.319809,0.155006,0.31386,0.503677,0.483734,0.384108,0.42071,0.173515,0.284109
8786.1,52972,1767.5,0.366721,0.605997,0.104747,0.258843,0.895656,0.542043,0.081634,0.231944,0.184587,0.242233,0.374716,0.444938,0.074446,0.16392,0.273067,0.302156,0.137236,0.243096,0.096728,0.247488,0.18374,0.371921,0.452671,0.513045,0.12237,0.253974,0.186705,0.436124,0.454937,0.498092,0.53102,0.648054,0.153836,0.253548
8786.2,51484,1717.8,0.313489,0.512071,0.110498,0.308444,0.789839,0.485081,0.087129,0.234431,0.157878,0.236523,0.296746,0.391635,0.078068,0.162213,0.189765,0.287199,0.092783,0.213298,0.140448,0.329991,0.244454,0.512115,0.471707,0.472631,0.12222,0.257277,0.227052,0.51248,0.558359,0.567571,0.780903,0.923875,0.171975,0.278209
8786.3,54028,1802.7,0.347626,0.564099,0.118229,0.300322,0.884657,0.506279,0.085045,0.234114,0.326264,0.345204,0.307799,0.415375,0.078112,0.167515,0.278343,0.392448,0.181966,0.304979,0.145596,0.323781,0.242601,0.467447,0.613815,0.696514,0.146466,0.287179,0.25231,0.536414,0.575196,0.602065,0.685472,0.794422,0.203967,0.321713
8786.4,54028,1802.7,0.337125,0.550632,0.143408,0.339297,0.75028,0.555798,0.084754,0.227064,0.362213,0.364274,0.283353,0.485729,0.067876,0.147958,0.277549,0.353574,0.178721,0.31135,0.208436,0.389581,0.308519,0.574769,0.616751,0.665756,0.148561,0.287675,0.297609,0.626889,0.581317,0.604428,0.748781,0.867508,0.215362,0.362448
8786.5,50989,1701.3,0.292481,0.462773,0.122039,0.29691,0.95711,0.541407,0.063833,0.174393,0.293034,0.330664,0.261714,0.45069,0.060198,0.12947,0.400974,0.38663,0.127843,0.247618,0.185211,0.354106,0.227732,0.464133,0.499443,0.511709,0.127629,0.260494,0.178043,0.404954,0.596913,0.595691,0.590614,0.68698,0.187798,0.308052
8786.6,50068,1670.6,0.327167,0.510499,0.10343,0.254295,1.002554,0.511084,0.071034,0.19456,0.231173,0.319057,0.365617,0.437909,0.061168,0.128615,0.42414,0.354906,0.084862,0.20723,0.112998,0.287892,0.237886,0.512272,0.465553,0.483411,0.118796,0.249972,0.183667,0.40987,0.441853,0.487526,0.507633,0.595975,0.207015,0.343314
8805.1,52241,1743.1,0.266317,0.404704,0.121952,0.288576,0.418956,0.390902,0.065393,0.178045,0.055519,0.125779,1.206502,0.65114,0.082867,0.18482,0.153691,0.278756,0.012387,0.074488,0.159865,0.272416,0.299298,0.546443,0.468924,0.445558,0.144143,0.278297,0.098009,0.19714,0.325679,0.35653,0.414718,0.450999,0.169557,0.294319
8805.2,54038,1803.0,0.29014,0.432271,0.141545,0.331431,0.533928,0.437358,0.077639,0.208531,0.099011,0.172519,1.334194,0.682242,0.068545,0.141038,0.277216,0.365119,0.031262,0.117076,0.313632,0.386528,0.36277,0.671107,0.521558,0.476857,0.16216,0.323922,0.110681,0.214053,0.379581,0.429668,0.399739,0.438766,0.183929,0.310342
8805.3,51938,1733.0,0.37986,0.539225,0.163962,0.374255,0.476073,0.431443,0.090017,0.234504,0.163703,0.215395,1.563431,0.729892,0.063671,0.133051,0.329263,0.387832,0.032293,0.13425,0.303771,0.365246,0.392692,0.760043,0.527524,0.490755,0.139875,0.318208,0.102111,0.206494,0.379977,0.425328,0.394583,0.434682,0.202953,0.334179
8834.1,52612,1755.5,0.117972,0.181491,0.063919,0.143634,0.284669,0.288159,0.068436,0.190363,0.147221,0.26519,0.628371,0.462512,0.075969,0.16143,0.97764,0.340194,0.069155,0.215109,0.328209,0.331496,0.153177,0.229115,0.386036,0.370867,0.106434,0.211985,0.111612,0.223065,0.30107,0.326233,0.414834,0.446391,0.138945,0.238106
8834.2,51776,1727.6,0.097614,0.147208,0.062175,0.135966,0.212127,0.25186,0.064078,0.17553,0.082646,0.145486,0.416016,0.379218,0.060955,0.133503,0.860685,0.296881,0.01415,0.065435,0.201836,0.250128,0.126127,0.188509,0.300616,0.292624,0.092241,0.177914,0.106737,0.223601,0.243952,0.248637,0.373588,0.402709,0.131699,0.219401
8834.3,55404,1848.6,0.093495,0.13879,0.063353,0.137186,0.343226,0.266121,0.074143,0.19429,0.296798,0.253738,0.806782,0.521328,0.054237,0.117358,1.136984,0.345925,0.048817,0.129902,0.568544,0.413873,0.128956,0.193308,0.407354,0.362893,0.126343,0.241213,0.099002,0.210767,0.28625,0.299352,0.411071,0.436885,0.137746,0.229529
8834.4,48268,1610.5,0.099413,0.149089,0.06725,0.147977,0.378175,0.287539,0.081408,0.210633,0.321101,0.250823,0.799326,0.491389,0.050866,0.112355,1.123807,0.349206,0.043408,0.126938,0.531388,0.379083,0.149356,0.237345,0.4189,0.366543,0.127837,0.249455,0.096562,0.221276,0.313969,0.325994,0.391254,0.408955,0.147911,0.263931
8842.1,53601,1788.5,0.224067,0.393517,0.141685,0.370052,0.082149,0.195485,0.086672,0.240723,0.329359,0.334104,0.004897,0.060696,0.089317,0.200953,1.24775,0.517953,0.598187,0.384139,0.710776,0.557595,0.196834,0.341406,0.511548,0.507668,0.107243,0.213804,0.145505,0.300233,0.495482,0.494374,0.356107,0.380895,0.20705,0.378932
8842.2,53332,1779.5,0.220854,0.37993,0.136165,0.348589,0.124998,0.237079,0.097638,0.26259,0.342279,0.301436,0.001793,0.027638,0.07826,0.179604,1.398953,0.407097,0.51896,0.281486,0.493559,0.456021,0.23992,0.410478,0.515774,0.49461,0.111856,0.208465,0.135683,0.261501,0.477948,0.451378,0.389167,0.393099,0.251194,0.435804
8842.3,53196,1774.9,0.263365,0.41904,0.168123,0.398103,0.220772,0.378769,0.095522,0.251899,0.256544,0.278293,0.007081,0.072477,0.085977,0.193833,1.399785,0.466962,0.485356,0.309043,0.508512,0.484809,0.240924,0.42361,0.65206,0.667391,0.163675,0.333396,0.147803,0.312003,0.539265,0.503619,0.392839,0.410036,0.246722,0.437944
8842.4,53060,1770.4,0.294726,0.471848,0.201593,0.464651,0.160124,0.276621,0.097294,0.25596,0.217116,0.267627,0.003308,0.04259,0.095483,0.208505,1.301907,0.472946,0.448873,0.310332,0.406592,0.434722,0.212183,0.357561,0.622777,0.618964,0.148206,0.290367,0.145804,0.285817,0.51346,0.490815,0.379992,0.394837,0.242874,0.41969
8854.1,50922,1699.1,0.205797,0.319398,0.097786,0.224107,0.087569,0.262583,0.08294,0.220285,0.26446,0.420735,0.110185,0.256862,0.110988,0.247915,0.571573,0.511203,0.41622,0.567083,0.192308,0.389389,0.144731,0.245501,0.545731,0.516761,0.119835,0.240111,0.109527,0.219543,0.537947,0.593397,0.507403,0.567547,0.30854,0.574723
8854.2,52970,1767.4,0.245281,0.370011,0.109865,0.247012,0.153019,0.348532,0.092073,0.237763,0.264168,0.414629,0.120374,0.2978,0.159696,0.345316,0.672213,0.557636,0.402986,0.517145,0.225493,0.387529,0.169357,0.282896,0.627696,0.568647,0.127866,0.240897,0.124587,0.246601,0.553135,0.600252,0.530868,0.555686,0.397238,0.679797
8854.3,53218,1775.7,0.274094,0.4053,0.117726,0.258217,0.111569,0.291305,0.100693,0.256458,0.265553,0.425976,0.117263,0.289825,0.132076,0.290804,0.733352,0.585003,0.487336,0.561695,0.222886,0.397828,0.184835,0.319447,0.684504,0.625029,0.147112,0.287845,0.134698,0.266596,0.591853,0.636186,0.531919,0.57433,0.356496,0.605276
8854.4,52408,1748.6,0.29285,0.435418,0.114981,0.256552,0.131385,0.351705,0.096695,0.250956,0.405714,0.508681,0.116139,0.283513,0.125637,0.278179,0.958051,0.599325,0.727051,0.67137,0.389317,0.536608,0.193311,0.310405,0.707403,0.649938,0.142194,0.262336,0.133927,0.251857,0.704951,0.721581,0.555766,0.592615,0.397896,0.673779
888.1,53396,1781.6,0.195759,0.319186,0.18908,0.448249,0.08977,0.258207,0.082244,0.211351,0.374716,0.240751,0.479612,0.46778,0.09051,0.205574,0.757955,0.458233,0.855557,0.342656,0.120698,0.254296,0.248696,0.465798,0.993571,0.965984,0.155682,0.31092,0.148965,0.278905,0.391613,0.430642,0.570905,0.607904,0.171288,0.286215
888.2,56077,1871.1,0.245376,0.392502,0.197457,0.463477,0.153713,0.341395,0.087092,0.228053,0.403665,0.279192,0.599667,0.546901,0.098335,0.213715,0.945155,0.49868,0.763577,0.36138,0.169399,0.34787,0.30093,0.603655,1.070459,0.962072,0.198997,0.394472,0.161655,0.304908,0.405478,0.436593,0.604239,0.634465,0.196088,0.331713
888.3,54929,1832.8,0.254925,0.407648,0.205343,0.465223,0.184261,0.353999,0.084235,0.208848,0.436037,0.277137,0.480018,0.548023,0.102485,0.223598,1.082846,0.603294,0.829003,0.359293,0.298673,0.438376,0.416336,0.788633,1.310294,1.140351,0.210043,0.4995,0.190196,0.357064,0.445187,0.508026,0.617297,0.625226,0.205106,0.345379
8892.1,53173,1774.2,0.28558,0.469305,0.123697,0.292683,0.080273,0.17579,0.073557,0.206877,0.441383,0.386168,1.23293,0.820977,0.070972,0.150487,0.933823,0.414014,0.792693,0.428706,0.028462,0.127417,0.123023,0.223863,0.440218,0.440393,0.128546,0.242676,0.133215,0.285128,0.546565,0.538703,0.413067,0.494789,0.214414,0.360697
8892.2,53441,1783.1,0.277296,0.459776,0.126516,0.297411,0.088981,0.221869,0.075407,0.206312,0.462564,0.425471,1.117815,0.763466,0.091749,0.20208,0.904411,0.407299,0.655759,0.456622,0.031222,0.123515,0.130935,0.226314,0.444979,0.410653,0.130481,0.247312,0.155658,0.304606,0.567122,0.541811,0.489758,0.573401,0.240341,0.384826
8892.3,52948,1766.7,0.256868,0.421083,0.114237,0.268815,0.087002,0.225727,0.072841,0.203451,0.368957,0.368922,0.85436,0.676852,0.083713,0.180603,0.88999,0.383281,0.519731,0.340188,0.028946,0.139042,0.126327,0.21448,0.437813,0.415164,0.118779,0.220473,0.170155,0.343297,0.569485,0.541855,0.551766,0.642367,0.232818,0.37661
8892.4,52565,1753.9,0.262925,0.433203,0.118162,0.280507,0.105602,0.242004,0.064169,0.168275,0.364138,0.349896,0.864056,0.680533,0.081234,0.171069,0.926054,0.405494,0.554584,0.354867,0.022791,0.115708,0.13587,0.218838,0.424042,0.396638,0.129353,0.259272,0.170733,0.345128,0.540192,0.516596,0.514595,0.620603,0.220874,0.358629
8892.5,53288,1778.0,0.282118,0.461071,0.123023,0.288563,0.058305,0.173322,0.071896,0.189725,0.510446,0.445728,1.103188,0.804964,0.074294,0.164583,0.920013,0.440554,0.8996,0.510767,0.030525,0.14026,0.15725,0.299818,0.438525,0.460156,0.14551,0.281348,0.134641,0.279039,0.47356,0.49484,0.425453,0.495433,0.179276,0.309673
8895.1,45352,1814.0,0.250601,0.381083,0.089861,0.207432,0.545709,0.500377,0.068765,0.184003,0.174955,0.271648,0.310728,0.420744,0.095307,0.220123,0.22779,0.315598,0.349693,0.445164,0.112654,0.241851,0.181567,0.320962,0.412311,0.441964,0.129621,0.277848,0.134362,0.309446,0.450081,0.47648,0.477469,0.545423,0.23328,0.424803
8895.2,46051,1842.0,0.280205,0.406513,0.106255,0.240817,0.664318,0.540568,0.076489,0.201212,0.13959,0.273153,0.290593,0.44228,0.113455,0.248475,0.225545,0.344543,0.293914,0.447213,0.08837,0.214413,0.169278,0.278699,0.428753,0.433209,0.118485,0.243693,0.135549,0.283881,0.452602,0.461855,0.536996,0.583214,0.28407,0.504284
8916.1,53216,1775.6,0.156901,0.283925,0.203866,0.467875,1.728049,0.628223,0.088123,0.234017,1.088047,0.629152,0.853133,0.771672,0.072561,0.149612,1.94516,0.666,0.805567,0.683816,0.74504,0.717175,0.196088,0.331138,0.774508,0.790327,0.114091,0.217697,0.16597,0.320763,0.504533,0.525474,0.360657,0.420649,0.172717,0.295365
8916.2,53623,1789.2,0.152789,0.269087,0.166177,0.411795,1.764555,0.57256,0.077823,0.20251,0.90641,0.527438,0.952669,0.681518,0.075165,0.15356,1.915679,0.592035,0.616747,0.545116,0.528899,0.601384,0.167558,0.268704,0.687555,0.688076,0.116548,0.219894,0.12209,0.251555,0.459617,0.451824,0.333183,0.359257,0.195621,0.325152
8916.3,54050,1803.4,0.155982,0.266314,0.146942,0.365509,1.624442,0.642423,0.076756,0.205974,0.7153,0.507535,0.923065,0.666515,0.074415,0.151553,1.954195,0.703983,0.549351,0.501359,0.40044,0.550032,0.195054,0.431209,0.659761,0.678429,0.132083,0.259978,0.126601,0.260355,0.504168,0.54352,0.358607,0.405489,0.187451,0.309049
8916.4,54456,1817.0,0.128555,0.209666,0.12259,0.305322,1.878065,0.567095,0.074752,0.190887,0.73648,0.416661,0.945496,0.732366,0.076452,0.156772,2.025004,0.733112,0.546021,0.428318,0.386932,0.520388,0.173618,0.298989,0.696058,0.685685,0.160149,0.338369,0.117538,0.232714,0.457831,0.465611,0.343372,0.370871,0.18674,0.313801
8916.5,54073,1804.2,0.158451,0.302746,0.15335,0.390569,1.764651,0.60641,0.079705,0.203362,0.767935,0.465011,0.727455,0.668368,0.079427,0.162838,1.992008,0.676805,0.594343,0.482741,0.518801,0.601648,0.166743,0.273279,0.670997,0.7093,0.126809,0.250997,0.122267,0.245599,0.44186,0.449926,0.358831,0.385303,0.193269,0.329408
893.2,56308,1878.7,0.139001,0.21369,0.087025,0.192728,0.00651,0.041981,0.071158,0.198193,0.155363,0.229438,0.01586,0.075144,0.059774,0.125912,1.016831,0.358625,0.154882,0.245786,0.207592,0.314627,0.162493,0.254084,0.658919,0.606477,0.086594,0.155856,0.10473,0.206152,0.782442,0.72977,0.529719,0.543949,0.183579,0.299562
893.3,55449,1850.1,0.283629,0.437311,0.128604,0.289662,0.039039,0.124088,0.092294,0.256274,0.275523,0.284616,0.079473,0.179217,0.086342,0.188485,1.281868,0.460777,0.270017,0.309417,0.203785,0.324158,0.210403,0.329621,0.742948,0.682156,0.113967,0.206879,0.130223,0.256132,0.813632,0.783248,0.57981,0.612853,0.270909,0.439114
893.4,50748,1800.0,0.209133,0.32458,0.153065,0.340954,0.039751,0.153614,0.07656,0.215427,0.426597,0.315687,0.251668,0.370934,0.069595,0.14281,1.436413,0.491141,0.316237,0.36947,0.248938,0.35148,0.183545,0.310758,0.666898,0.640439,0.120966,0.228003,0.133137,0.298404,0.816533,0.800193,0.63542,0.672047,0.310003,0.515704
894.1,54861,1830.5,0.219371,0.333585,0.113778,0.267268,0.060192,0.165401,0.060125,0.167222,0.026183,0.131002,0.117064,0.316392,0.084693,0.190122,0.092968,0.201267,0.066847,0.205556,0.093594,0.212887,0.152074,0.247858,0.749055,0.694008,0.11277,0.242445,0.108971,0.255422,0.333455,0.364484,0.327634,0.373523,0.313686,0.503505
894.2,54074,1804.2,0.203273,0.315253,0.117926,0.275122,0.095189,0.209159,0.073842,0.199828,0.024573,0.106647,0.041237,0.183029,0.088347,0.197654,0.064911,0.191067,0.096365,0.200604,0.040089,0.13545,0.160722,0.251677,0.687561,0.6963,0.134814,0.271375,0.124272,0.262827,0.357216,0.38138,0.336502,0.367635,0.308514,0.480929
894.3,53396,1781.6,0.281567,0.462455,0.151913,0.374484,0.244404,0.368082,0.078516,0.215368,0.054953,0.146174,0.204239,0.416327,0.135685,0.299694,0.2426,0.348761,0.113943,0.207643,0.068177,0.195419,0.191136,0.32069,0.648355,0.678548,0.148363,0.297031,0.133503,0.293186,0.38173,0.41775,0.390531,0.449364,0.235072,0.403892
894.4,55556,1853.7,0.217413,0.329579,0.114373,0.265119,0.09124,0.207286,0.071962,0.192907,0.09652,0.281615,0.120655,0.374235,0.1052,0.227824,0.102517,0.256505,0.180505,0.374952,0.076146,0.206947,0.162858,0.258166,0.716008,0.740748,0.136721,0.274311,0.144305,0.316267,0.386255,0.423063,0.347328,0.380403,0.289549,0.457353
8947.1,53753,1793.5,0.346629,0.534401,0.141095,0.324744,0.297477,0.361368,0.076969,0.201302,0.132634,0.309147,0.308302,0.441385,0.079256,0.166379,0.204273,0.313887,0.20665,0.33912,0.311219,0.432998,0.159468,0.256064,0.427907,0.419909,0.11739,0.217095,0.144937,0.322685,0.426157,0.446125,0.377989,0.406151,0.237896,0.429268
8947.2,53600,1788.4,0.326131,0.49788,0.125715,0.282537,0.257392,0.404293,0.071949,0.189217,0.039046,0.123762,0.241359,0.387749,0.080524,0.16889,0.20631,0.300953,0.05728,0.155113,0.204446,0.312133,0.153011,0.241626,0.416949,0.390317,0.113798,0.206238,0.144063,0.299283,0.430576,0.446797,0.383164,0.40996,0.228447,0.402002
8947.3,53758,1793.7,0.314438,0.48989,0.123362,0.277586,0.289239,0.468973,0.071092,0.18595,0.048156,0.136757,0.287974,0.422453,0.075602,0.157836,0.285705,0.354175,0.073489,0.172975,0.230398,0.361026,0.171081,0.27229,0.476719,0.434586,0.130919,0.238342,0.156882,0.352579,0.492186,0.497967,0.456177,0.508797,0.276138,0.483518
8947.4,54051,1803.5,0.333024,0.52609,0.134324,0.309069,0.360735,0.503637,0.076295,0.20738,0.071039,0.164268,0.40524,0.487856,0.083238,0.171946,0.487726,0.435801,0.058128,0.164958,0.248704,0.36977,0.158498,0.25689,0.468326,0.430373,0.119087,0.218818,0.126291,0.290982,0.41767,0.4251,0.370909,0.392082,0.25216,0.439189
8947.5,53933,1799.5,0.334329,0.513951,0.137384,0.313473,0.439256,0.480246,0.079181,0.20957,0.133713,0.256836,0.485869,0.542564,0.073245,0.151458,0.403174,0.404629,0.164963,0.287141,0.396126,0.463622,0.16791,0.272843,0.431298,0.388807,0.126043,0.23451,0.132282,0.282718,0.448647,0.462217,0.419588,0.431617,0.225926,0.397625
895.1,55436,1849.7,0.213952,0.347956,0.126994,0.289549,1.702622,0.445575,0.065956,0.17732,0.5642,0.369182,0.078879,0.189744,0.068538,0.148066,1.273716,0.460748,0.281932,0.325504,0.717495,0.524769,0.126105,0.206672,0.450871,0.402702,0.092588,0.170249,0.095982,0.191232,0.342843,0.358573,0.578032,0.640887,0.26749,0.45266
895.2,55926,1866.0,0.247491,0.372355,0.127315,0.27437,1.516609,0.458863,0.081227,0.20974,0.368346,0.322605,0.033048,0.120749,0.0753,0.163125,1.207815,0.481529,0.20274,0.260469,0.565247,0.529353,0.130305,0.211052,0.4889,0.46042,0.113055,0.216511,0.1333,0.271342,0.352463,0.350627,0.553394,0.605368,0.288523,0.473546
895.3,56563,1887.3,0.19561,0.303159,0.122458,0.268572,1.534569,0.447189,0.07991,0.211632,0.458223,0.368181,0.044295,0.138782,0.086786,0.199551,1.280284,0.50298,0.342538,0.358628,0.718653,0.541826,0.13672,0.207648,0.491334,0.439432,0.100297,0.194116,0.114407,0.222079,0.346644,0.354062,0.520515,0.573133,0.2759,0.456817
